N,BlockSize,RunID,Time_ms
512,8,18,0.108603
512,8,19,0.109092
512,8,20,0.108464
512,8,21,0.111955
512,8,22,0.106228
512,8,23,0.108743
512,8,24,0.108673
512,8,25,0.108393
512,8,26,0.108673
512,8,27,0.108463
512,8,28,0.108603
512,8,29,0.108603
512,8,30,0.111397
512,8,31,0.105879
512,8,32,0.110489
512,8,33,0.112095
512,8,34,0.108463
512,8,35,0.103784
512,8,36,0.104971
512,8,37,0.10546
512,8,38,0.103994
512,8,39,0.103505
512,8,40,0.117333
512,8,41,0.127251
512,8,42,0.104482
512,8,43,0.104064
512,8,44,0.139753
512,8,45,0.114609
512,8,46,0.104483
512,8,47,0.104413
512,8,48,0.11461
512,8,49,0.106229
512,8,50,0.107904
512,8,51,0.103784
512,8,52,0.104902
512,8,53,0.103366
512,8,54,0.107067
512,8,55,0.103924
512,8,56,0.104622
512,8,57,0.103854
512,8,58,0.139333
512,8,59,0.104622
512,8,60,0.105321
512,8,61,0.103784
512,8,62,0.104552
512,8,63,0.107416
512,8,64,0.104761
512,8,65,0.103854
512,8,66,0.104692
512,8,67,0.119778
512,8,68,0.104063
512,8,69,0.10532
512,8,70,0.104413
512,8,71,0.103505
512,8,72,0.10525
512,8,73,0.104064
512,8,74,0.104623
512,8,75,0.108254
512,8,76,0.11454
512,8,77,0.104273
512,8,78,0.108882
512,8,79,0.111537
512,8,80,0.103854
512,8,81,0.108883
512,8,82,0.108533
512,8,83,0.108533
512,8,84,0.108673
512,8,85,0.113632
512,8,86,0.104413
512,8,87,0.108813
512,8,88,0.111676
512,8,89,0.108603
512,8,90,0.108673
512,8,91,0.103854
512,8,92,0.104133
512,8,93,0.112166
512,8,94,0.112794
512,8,95,0.10567
512,8,96,0.108534
512,8,97,0.104064
512,8,98,0.108882
512,8,99,0.103854
512,8,100,0.104343
512,16,1,0.104902
512,16,2,0.104133
512,16,3,0.11433
512,16,4,0.10553
512,16,5,0.109651
512,16,6,0.109023
512,16,7,0.113283
512,16,8,0.108673
512,16,9,0.108184
512,16,10,0.108604
512,16,11,0.103296
512,16,12,0.122292
512,16,13,0.10553
512,16,14,0.108743
512,16,15,0.110279
512,16,16,0.108324
512,16,17,0.104831
512,16,18,0.104623
512,16,19,0.109442
512,16,20,0.108254
512,16,21,0.108394
512,16,22,0.111955
512,16,23,0.104273
512,16,24,0.108952
512,16,25,0.108394
512,16,26,0.108743
512,16,27,0.108743
512,16,28,0.104762
512,16,29,0.104902
512,16,30,0.104902
512,16,31,0.115099
512,16,32,0.124457
512,16,33,0.152812
512,16,34,0.141918
512,16,35,0.172508
512,16,36,0.109023
512,16,37,0.104901
512,16,38,0.16727
512,16,39,0.106647
512,16,40,0.105809
512,16,41,0.131302
512,16,42,0.105879
512,16,43,0.10553
512,16,44,0.104483
512,16,45,0.103505
512,16,46,0.104203
512,16,47,0.115936
512,16,48,0.106787
512,16,49,0.103924
512,16,50,0.104831
