N,BlockSize,RunID,L2_TCM
256,32,54,40
256,32,55,42
256,32,56,45
256,32,57,38
256,32,58,38
256,32,59,43
256,32,60,46
256,32,61,47
256,32,62,51
256,32,63,42
256,32,64,43
256,32,65,60
256,32,66,45
256,32,67,55
256,32,68,41
256,32,69,38
256,32,70,46
256,32,71,47
256,32,72,47
256,32,73,44
256,32,74,61
256,32,75,47
256,32,76,51
256,32,77,53
256,32,78,49
256,32,79,46
256,32,80,49
256,32,81,62
256,32,82,54
256,32,83,53
256,32,84,55
256,32,85,202
256,32,86,91
256,32,87,48
256,32,88,59
256,32,89,52
256,32,90,33
256,32,91,44
256,32,92,58
256,32,93,42
256,32,94,50
256,32,95,38
256,32,96,47
256,32,97,47
256,32,98,48
256,32,99,35
256,32,100,55
256,64,1,217
256,64,2,80
256,64,3,42
256,64,4,40
256,64,5,37
256,64,6,37
256,64,7,36
256,64,8,36
256,64,9,31
256,64,10,31
256,64,11,42
256,64,12,33
256,64,13,34
256,64,14,41
256,64,15,29
256,64,16,174
256,64,17,995
256,64,18,317
256,64,19,50
256,64,20,40
256,64,21,32
256,64,22,35
256,64,23,28
256,64,24,38
256,64,25,35
256,64,26,29
256,64,27,35
256,64,28,46
256,64,29,27
256,64,30,47
256,64,31,33
256,64,32,30
256,64,33,40
256,64,34,22
256,64,35,32
256,64,36,39
256,64,37,30
256,64,38,41
256,64,39,32
256,64,40,44
256,64,41,31
256,64,42,52
256,64,43,69
256,64,44,256
256,64,45,46
256,64,46,35
256,64,47,46
256,64,48,27
256,64,49,38
256,64,50,30
256,64,51,1184
256,64,52,1865
256,64,53,623
256,64,54,51
256,64,55,38
256,64,56,44
256,64,57,46
256,64,58,38
256,64,59,39
256,64,60,38
256,64,61,36
256,64,62,43
256,64,63,44
256,64,64,30
256,64,65,42
256,64,66,34
256,64,67,50
256,64,68,34
256,64,69,47
256,64,70,32
256,64,71,271
256,64,72,64
256,64,73,32
256,64,74,49
256,64,75,44
256,64,76,34
256,64,77,48
256,64,78,43
256,64,79,39
256,64,80,39
256,64,81,36
256,64,82,43
256,64,83,40
256,64,84,29
256,64,85,37
256,64,86,42
256,64,87,43
256,64,88,40
256,64,89,33
256,64,90,40
256,64,91,35
256,64,92,41
256,64,93,41
256,64,94,43
256,64,95,43
256,64,96,46
256,64,97,32
256,64,98,176
256,64,99,109
256,64,100,46
256,128,1,229
256,128,2,40
256,128,3,31
256,128,4,33
256,128,5,35
256,128,6,23
256,128,7,37
256,128,8,29
256,128,9,30
256,128,10,33
256,128,11,26
256,128,12,33
256,128,13,24
256,128,14,31
256,128,15,24
256,128,16,28
256,128,17,20
256,128,18,42
256,128,19,22
256,128,20,37
256,128,21,27
256,128,22,40
