N,BlockSize,RunID,L2_TCM
256,16,87,168
256,16,88,158
256,16,89,155
256,16,90,158
256,16,91,152
256,16,92,149
256,16,93,136
256,16,94,330
256,16,95,209
256,16,96,179
256,16,97,145
256,16,98,163
256,16,99,153
256,16,100,144
256,32,1,499
256,32,2,165
256,32,3,135
256,32,4,146
256,32,5,147
256,32,6,145
256,32,7,142
256,32,8,136
256,32,9,135
256,32,10,135
256,32,11,120
256,32,12,128
256,32,13,130
256,32,14,123
256,32,15,117
256,32,16,119
256,32,17,164
256,32,18,172
256,32,19,187
256,32,20,169
256,32,21,127
256,32,22,118
256,32,23,142
256,32,24,125
256,32,25,148
256,32,26,120
256,32,27,118
256,32,28,164
256,32,29,155
256,32,30,346
256,32,31,269
256,32,32,124
256,32,33,117
256,32,34,115
256,32,35,134
256,32,36,119
256,32,37,114
256,32,38,121
256,32,39,112
256,32,40,128
256,32,41,136
256,32,42,140
256,32,43,113
256,32,44,123
256,32,45,123
256,32,46,124
256,32,47,187
256,32,48,161
256,32,49,151
256,32,50,136
256,32,51,115
256,32,52,112
256,32,53,121
256,32,54,110
256,32,55,128
256,32,56,126
256,32,57,152
256,32,58,148
256,32,59,165
256,32,60,149
256,32,61,135
256,32,62,124
256,32,63,112
256,32,64,123
256,32,65,129
256,32,66,125
256,32,67,256
256,32,68,192
256,32,69,123
256,32,70,134
256,32,71,116
256,32,72,123
256,32,73,132
256,32,74,119
256,32,75,311
256,32,76,656
256,32,77,171
256,32,78,127
256,32,79,128
256,32,80,540
256,32,81,271
256,32,82,152
256,32,83,370
256,32,84,1659
256,32,85,1709
256,32,86,437
256,32,87,147
256,32,88,154
256,32,89,129
256,32,90,135
256,32,91,143
256,32,92,132
256,32,93,118
256,32,94,123
256,32,95,115
256,32,96,107
256,32,97,137
256,32,98,139
256,32,99,133
256,32,100,133
256,64,1,689
256,64,2,442
256,64,3,113
256,64,4,100
256,64,5,93
256,64,6,107
256,64,7,87
256,64,8,100
256,64,9,306
256,64,10,140
256,64,11,95
256,64,12,105
256,64,13,112
256,64,14,109
256,64,15,106
256,64,16,98
256,64,17,102
256,64,18,97
256,64,19,96
256,64,20,87
256,64,21,111
256,64,22,96
256,64,23,112
256,64,24,104
256,64,25,103
256,64,26,102
256,64,27,110
256,64,28,90
256,64,29,252
256,64,30,112
256,64,31,116
256,64,32,101
256,64,33,103
256,64,34,108
256,64,35,108
256,64,36,107
256,64,37,94
256,64,38,103
256,64,39,107
256,64,40,124
256,64,41,126
256,64,42,132
256,64,43,127
256,64,44,122
256,64,45,109
256,64,46,150
256,64,47,122
256,64,48,126
256,64,49,127
256,64,50,130
256,64,51,139
256,64,52,128
256,64,53,109
256,64,54,118
256,64,55,123
256,64,56,258
256,64,57,200
256,64,58,142
256,64,59,116
256,64,60,107
256,64,61,104
256,64,62,114
256,64,63,104
256,64,64,117
256,64,65,104
256,64,66,106
256,64,67,130
256,64,68,104
256,64,69,112
256,64,70,112
256,64,71,127
256,64,72,122
256,64,73,115
256,64,74,101
256,64,75,122
256,64,76,120
256,64,77,104
256,64,78,116
256,64,79,114
256,64,80,112
256,64,81,112
256,64,82,127
256,64,83,145
256,64,84,242
256,64,85,147
256,64,86,114
256,64,87,117
256,64,88,120
256,64,89,114
256,64,90,135
256,64,91,123
256,64,92,118
256,64,93,114
256,64,94,123
256,64,95,107
256,64,96,143
256,64,97,133
256,64,98,120
256,64,99,109
256,64,100,121
256,128,1,243
256,128,2,109
256,128,3,60
256,128,4,72
256,128,5,91
256,128,6,77
256,128,7,74
256,128,8,73
256,128,9,85
256,128,10,93
256,128,11,156
256,128,12,96
256,128,13,74
256,128,14,68
256,128,15,95
256,128,16,91
256,128,17,99
256,128,18,89
256,128,19,83
256,128,20,71
256,128,21,85
256,128,22,81
256,128,23,65
256,128,24,78
256,128,25,73
256,128,26,56
256,128,27,83
256,128,28,85
256,128,29,75
256,128,30,87
256,128,31,87
256,128,32,80
256,128,33,70
256,128,34,70
256,128,35,84
256,128,36,69
256,128,37,71
256,128,38,114
256,128,39,88
256,128,40,69
256,128,41,88
256,128,42,83
256,128,43,71
256,128,44,60
256,128,45,89
256,128,46,81
256,128,47,93
256,128,48,83
256,128,49,74
256,128,50,102
256,128,51,77
256,128,52,84
256,128,53,93
256,128,54,76
256,128,55,78
256,128,56,92
256,128,57,93
256,128,58,71
256,128,59,71
256,128,60,71
256,128,61,73
256,128,62,74
256,128,63,65
256,128,64,84
256,128,65,128
256,128,66,95
256,128,67,76
256,128,68,82
256,128,69,73
256,128,70,81
256,128,71,66
256,128,72,79
256,128,73,91
256,128,74,68
256,128,75,64
256,128,76,90
256,128,77,85
256,128,78,75
256,128,79,64
256,128,80,72
256,128,81,78
256,128,82,86
