N,BlockSize,RunID,Time_ms
4096,0,35,147.676
4096,0,36,143.137
4096,0,37,142.951
4096,0,38,143.135
4096,0,39,143.172
4096,0,40,143.146
4096,0,41,143.347
4096,0,42,143.109
4096,0,43,143.259
4096,0,44,143.04
4096,0,45,143.021
4096,0,46,143.137
4096,0,47,143.223
4096,0,48,143.175
4096,0,49,143.193
4096,0,50,143.219
4096,0,51,142.88
4096,0,52,143.068
4096,0,53,143.164
4096,0,54,143.117
4096,0,55,143.072
4096,0,56,143.28
4096,0,57,143.206
4096,0,58,143.002
4096,0,59,143.083
4096,0,60,143.132
4096,0,61,143.203
4096,0,62,143.193
4096,0,63,143.255
4096,0,64,143.307
4096,0,65,142.861
4096,0,66,143.1
4096,0,67,143.195
4096,0,68,142.95
4096,0,69,142.98
4096,0,70,143.427
4096,0,71,143.169
4096,0,72,142.987
4096,0,73,143.051
4096,0,74,143.027
4096,0,75,143.057
4096,0,76,143.153
4096,0,77,143.125
4096,0,78,143.306
4096,0,79,142.868
4096,0,80,142.959
4096,0,81,143.017
4096,0,82,143.153
4096,0,83,143.015
4096,0,84,143.385
4096,0,85,143.135
4096,0,86,143.02
4096,0,87,143.449
4096,0,88,143.159
4096,0,89,143.094
4096,0,90,143.441
4096,0,91,143.096
4096,0,92,143.101
4096,0,93,143.081
4096,0,94,143.175
4096,0,95,143.158
4096,0,96,143.021
4096,0,97,143.136
4096,0,98,143.128
4096,0,99,143.317
4096,0,100,142.969
