N,BlockSize,RunID,Time_ms
512,32,86,0.925816
512,32,87,0.975962
512,32,88,0.973378
512,32,89,0.974077
512,32,90,0.9636
512,32,91,0.971563
512,32,92,0.970794
512,32,93,0.973238
512,32,94,0.918762
512,32,95,0.971562
512,32,96,0.970723
512,32,97,0.96814
512,32,98,0.965835
512,32,99,0.965765
512,32,100,0.971701
512,64,1,0.769023
512,64,2,1.02066
512,64,3,1.01409
512,64,4,1.02129
512,64,5,1.01822
512,64,6,0.801289
512,64,7,0.993492
512,64,8,0.845219
512,64,9,1.02157
512,64,10,1.01829
512,64,11,1.01312
512,64,12,1.03058
512,64,13,1.0245
512,64,14,1.01787
512,64,15,1.01423
512,64,16,1.01745
512,64,17,1.01102
512,64,18,0.542667
512,64,19,0.861632
512,64,20,1.02185
512,64,21,1.01933
512,64,22,1.01787
512,64,23,1.02499
512,64,24,1.01172
512,64,25,1.02262
512,64,26,1.02303
512,64,27,0.962134
512,64,28,1.01361
512,64,29,0.878813
512,64,30,0.954032
512,64,31,1.0127
512,64,32,1.0187
512,64,33,1.0231
512,64,34,1.02764
512,64,35,0.971143
512,64,36,1.01975
512,64,37,1.02171
512,64,38,1.01221
512,64,39,1.02255
512,64,40,1.01703
512,64,41,1.01361
512,64,42,1.01179
512,64,43,1.01745
512,64,44,1.00823
512,64,45,1.01459
512,64,46,1.01835
512,64,47,1.01947
512,64,48,1.01975
512,64,49,1.02164
512,64,50,1.01577
512,64,51,0.974077
512,64,52,1.01829
512,64,53,1.02324
512,64,54,1.02234
512,64,55,1.01682
512,64,56,1.01919
512,64,57,1.00788
512,64,58,0.848921
512,64,59,1.01347
512,64,60,1.02073
512,64,61,1.01843
512,64,62,1.01661
512,64,63,1.0215
512,64,64,1.0164
512,64,65,1.02066
512,64,66,1.0187
512,64,67,0.961086
512,64,68,1.01312
512,64,69,1.01982
512,64,70,1.01514
512,64,71,1.02024
512,64,72,1.01975
512,64,73,1.02017
512,64,74,1.01822
512,64,75,1.01829
512,64,76,1.01479
512,64,77,1.01612
512,64,78,1.01647
512,64,79,1.0187
512,64,80,1.01591
512,64,81,1.02031
512,64,82,1.01745
512,64,83,0.951028
512,64,84,1.02359
512,64,85,1.01787
512,64,86,1.012
512,64,87,1.01556
512,64,88,1.00928
512,64,89,1.01053
512,64,90,1.01402
512,64,91,1.00886
512,64,92,1.01347
512,64,93,1.02269
512,64,94,1.03316
512,64,95,1.01899
512,64,96,1.03966
512,64,97,1.01801
512,64,98,1.01696
512,64,99,1.01486
512,64,100,1.0231
512,128,1,0.718388
512,128,2,1.02185
512,128,3,1.01368
512,128,4,1.02946
512,128,5,1.02359
512,128,6,0.828388
512,128,7,0.874762
512,128,8,0.833346
512,128,9,1.02876
512,128,10,1.02031
